title,owner_id,profile,date,url,likes,comments,text,place,latitude,longitude,id
,3046941716,<Profile bois_perrine (3046941716)>,2022-10-14_10-44-43,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/311593956_1419848191838441_4160672902540841064_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=x_aEht1w1rYAX-K-467&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk0ODczODgzNTkxNjU1OTI4Nw%3D%3D.2-ccb7-5&oh=00_AfAjjKF_3gFN6UkuZvSsDRRnjP-lKmpHycREM7jsqVfnqA&oe=65A3E781&_nc_sid=a545da, 87, 2,"[' ⚠️Pause dej', ' fuet needed ⚠️#geologist #geologistlife #geologistsofinstagram', ' bois_perrine', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2948738835916559287
,1500139630,<Profile j2mar (1500139630)>,2022-04-15_22-42-20,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/278551624_1120071858542050_5402580773788523288_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=b6z9apcxkYkAX-XT3-J&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgxNzE5MDg0MzA4NzA0MjM4NQ%3D%3D.2-ccb7-5&oh=00_AfDB-XKHx-_5rN_LdTuUCLuWaBaRfXdjJmXBBa2U8JGDzA&oe=65A2F25D&_nc_sid=a545da, 6, 0,"[' #paths', ' j2mar', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2817190843087042385
,3908136734,<Profile omartricarico (3908136734)>,2022-11-17_22-04-11,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/315777817_705576470935595_8879595809705281505_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ujFRjoXaslsAX-3tQSe&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk3Mzc1MzM5OTgzMzkwNjA4MQ%3D%3D.2-ccb7-5&oh=00_AfD5Rqm08kzJrrhsykcNBnlVMA8_UFrb-uIi-l1ei-WsXw&oe=65A36A21&_nc_sid=a545da, 2, 0,"[' ', ' omartricarico', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2973753399833906081
,41053240243,<Profile isostudio.fotografia (41053240243)>,2022-02-24_11-28-13,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/274673805_370893257891560_5236322471838551856_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=fPggnIb151gAX9he59h&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjc4MDY0Mjk2MjI2ODczODgwOA%3D%3D.2-ccb7-5&oh=00_AfAaLf4Vx8gaZDmG4_1ffAUnbpIrxCGcxcFl4SHDBbBcfg&oe=65A3404E&_nc_sid=a545da, 20, 3,"[' 🦋💜\n\nEquipo Nikon D3500\n\n#fotografia #photography #foto #photo #photooftheday #photographer #nature #isostudio #instagood #art #fotos #isostudiofotografia #picoftheday #portrait #ig #nikon #arte #travel #fotografo #naturephotography #photos #instaphoto', ' isostudio.fotografia', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2780642962268738808
,7344096162,<Profile torrecillasnati (7344096162)>,2022-07-23_15-21-49,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/295094839_456063836382876_4694924428381752252_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=P6hmBbCo52cAX909HAg&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg4ODcyMTkxODkzODQ5OTIxOQ%3D%3D.2-ccb7-5&oh=00_AfAAcFc0LQLv-0DouMkP5AzTDXIQ342dUMCVXKeI8y723A&oe=65A3509E&_nc_sid=a545da, 9, 0,"[' Coche', ' coche', ' sin parar en el coche', ' torrecillasnati', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2888721918938499219
,3134940415,<Profile angescribano (3134940415)>,2022-02-20_20-01-29,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/274302087_143497188133463_5101789700651974724_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mblNzeOP9Z0AX-mebYR&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjc3ODAwMjE5MDU0MjgxOTg4Mg%3D%3D.2-ccb7-5&oh=00_AfDHs7C87uWBNSVCyTe49yTZ0OaVWkLsOqa9B4H8i2aS-w&oe=65A23B16&_nc_sid=a545da, 7, 0,"[' ', ' angescribano', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2778002194409719170
,56517564598,<Profile aitsan_r.p (56517564598)>,2022-11-16_08-22-42,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/315589362_5633698023381663_32982530132174570_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MDZ4MTAwOC5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=KGsafvisRfMAX9Et-M7&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk3MjYxNTE1MTg5NTkyNTM3MQ%3D%3D.2-ccb7-5&oh=00_AfCP3t-sTo51uG9ZKIXCdMQ_VxqbOBym8Vyo34kHKVWIUQ&oe=65A35067&_nc_sid=a545da, 1, 0,"[' Agosto-2022', ' aitsan_r.p', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2972615151895925371
,225374810,<Profile cristianwinchesters (225374810)>,2022-04-16_21-17-16,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/278665978_1161783227902924_6431543899043359785_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=GqRdpWTDr60AX-1EW8v&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgxNzg3MjgwMTAxNDYxNTQwMA%3D%3D.2-ccb7-5&oh=00_AfCkNZ3yRltTTpcz52GOH3Rdn20buAzEBEW9m1j3TnAAHw&oe=65A39D82&_nc_sid=a545da, 28, 0,"[' Para', ' respira y disfruta....aunque solo sea un momento.', ' cristianwinchesters', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2817872805125126422
,48868286196,<Profile ja_pajarero (48868286196)>,2022-03-21_22-10-09,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/276124227_608158174335845_9078303945087894416_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bMCtcWMft6cAX_DXuAd&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjc5OTA4NTQ0ODEwMzIxOTUxNA%3D%3D.2-ccb7-5&oh=00_AfBmPCQ6AYIRaxr7x4YjBairDtO9EP-3QAcpCPVt6bpSHg&oe=65A253D5&_nc_sid=a545da, 119, 7,"[' Espacio Natural de Covalagua\nGeoparque de las Loras', ' Palencia.\n\n#naturaleza_castillayleon #fotografiadenaturaleza #turismodenaturaleza #provinciadepalencia  #naturalezapalentina #geoparquedelasloras #covalagua #montañapalentina', ' ja_pajarero', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2799085448103219514
,2955906071,<Profile sorryn_julian (2955906071)>,2022-09-18_12-02-07,https://scontent-bcn1-1.cdninstagram.com/v/t39.30808-6/307474059_8140816465988963_23867799969027217_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-6N440KYSO8AX8tq1p4&edm=AFoqvFcAAAAA&ccb=7-5&ig_cache_key=MjkyOTkzMzYwOTkwOTU4MjE5NA%3D%3D.2-ccb7-5&oh=00_AfA67vCkmkdbBTPQ--gBaLz_H58WFFIFr044_QTHCB8vWA&oe=65A230FE&_nc_sid=a545da, 20, 0,"[' ', ' sorryn_julian', ' PostLocation(id=721700694']", covalagua, 42.767463, -4.136644,2929933623801059609
,1563847975,<Profile cecilia.sopenaespa (1563847975)>,2022-12-01_12-29-24,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/317493918_3023937827906864_7265528889443178761_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45Mzh4MTY2My5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=hqLIXH3sb0AAX_cxApX&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk4MzYxMDIxNjM2NjI0ODYzMQ%3D%3D.2-ccb7-5&oh=00_AfBGNl0Cr4T1cfseCmSEFPJFMH9Im7_6BVJaXNY0o1N2Wg&oe=65A83A24&_nc_sid=a545da, 521, 7,"[' Bajada con mi @rotwildbikes @bikelec @ebikesworld', ' cecilia.sopenaespa', ' PostLocation(id=514870663', "" name='Parque Natural Sierra De La Muela""]", parque-natural-sierra-de-la-muela-cabo-tinoso-y-roldan, 37.585942, -1.126098,2983610216366248631
,5891988111,<Profile simplybbold (5891988111)>,2022-04-13_15-09-43,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/278371937_705002314025748_3708022213196640844_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDgwOC5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Af-ASqEtyBsAX9qEmQT&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgxNTUxMzQ4MDgyMTUzNTUwMw%3D%3D.2-ccb7-5&oh=00_AfCvtX2iHcWgS4CxbA5mdL-4w_YeHdn8uLjNRrqqwpwiug&oe=65A86C6B&_nc_sid=a545da, 3, 0,"[' ', ' simplybbold', ' PostLocation(id=514870663', "" name='Parque Natural Sierra De La Muela""]", parque-natural-sierra-de-la-muela-cabo-tinoso-y-roldan, 37.585942, -1.126098,2815513480821535503
,51712924561,<Profile silvana_ruiperez (51712924561)>,2022-12-26_17-17-21,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/321764654_149744917827737_6074665398479112433_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44NzV4ODc1LnNkciJ9&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mAiEUnBluUsAX8jFhKB&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MzAwMTg3NTI4MjU3MTU4MzI3OQ%3D%3D.2-ccb7-5&oh=00_AfBs-Ycaa5wjlOtIP3qLoVk-hcOZqTU3ouoZRVuHPbYbSw&oe=65A7F3F9&_nc_sid=a545da, 80, 2,"[' Cuando @carlosgarcialopez314 dice ¿Te vienes a dar un paseo por el monte...? Y terminas haciendo 700m de desnivel en apenas dos km... Eso sí', ' siempre merece la pena llevarlo de guía 🙂', ' silvana_ruiperez', ' PostLocation(id=514870663', "" name='Parque Natural Sierra De La Muela""]", parque-natural-sierra-de-la-muela-cabo-tinoso-y-roldan, 37.585942, -1.126098,3001875282571583279
,47153823414,<Profile korfubolta (47153823414)>,2022-01-26_14-23-01,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/272638242_446457007206772_353594462383793828_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=zIMHig0DluUAX9FiwpA&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjc1OTcxMjQ0MzQ3Njc2NDA4Ng%3D%3D.2-ccb7-5&oh=00_AfBM61ZQe9GtFgx0RGwTqsGepvU4h2LAhiJOog4bIkY4vQ&oe=65A45BB8&_nc_sid=a545da, 26, 0,"[' El hielo en el camino.\n\n#invierno #winter #naturaleza #nature #naturephotography #naturelovers #paisaje #landscape #landscapephotography #landscapes #landscapelovers #natureshots #araba #lasarte #road #roadtrip #roadbike #bosque #basa #wood #forest #forestphotography #forestlovers #ice #jacksonpollock #treelovers #fog #foggyforest  #lainoa #niebla', ' korfubolta', ' PostLocation(id=183893175764268']", gaztelu, 42.80609, -2.67012,2759712443476764086
,47153823414,<Profile korfubolta (47153823414)>,2022-01-26_21-33-43,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/272690762_312351630850005_3993617219768928513_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NTB4NTM0LnNkciJ9&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=dagS9B-WKSkAX8toapO&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjc1OTkyOTIyNDkwNDY5ODc2MQ%3D%3D.2-ccb7-5&oh=00_AfDN2muSJIIs-nqKhSc33y17cpMUt64XwQtzUD70fmhNlg&oe=65A375AB&_nc_sid=a545da, 37, 1,"[' La niebla entre las montañas.\n\n#invierno #winter #naturaleza #nature #naturephotography #naturelovers #paisaje #landscape #landscapephotography #landscapes #landscapelovers #natureshots #araba #lasarte #road #roadtrip #roadbike #bosque #basa #wood #forest #forestphotography #forestlovers #trees #treephotography #treelovers #fog #foggyforest  #lainoa #niebla', ' korfubolta', ' PostLocation(id=183893175764268']", gaztelu, 42.80609, -2.67012,2759929224904698761
,50143176990,<Profile longdistancerunner87 (50143176990)>,2022-03-23_11-51-47,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/277136709_314590883919072_1886563836344852881_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Lmkwdn-eDUsAX93jM0o&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgwMDIyMzc2MzEyNDczMDQ1Ng%3D%3D.2-ccb7-5&oh=00_AfBJzZR3_B8RO-T-tfAE8twnZ1fitaggElMg0Npn-zNXmw&oe=65A4B088&_nc_sid=a545da, 8, 0,"[' #Gaztelu #igande', ' longdistancerunner87', ' PostLocation(id=183893175764268']", gaztelu, 42.80609, -2.67012,2800223763124730456
,47153823414,<Profile korfubolta (47153823414)>,2022-05-06_17-31-33,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/279885185_280685127506770_3894777261804248762_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzMzeDc0OS5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=s4djo_3wq4wAX-ntn-X&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgzMjI1NDcxMTAwMTQ4NDkzNw%3D%3D.2-ccb7-5&oh=00_AfCj4Q0MCKiwN6A27yNZ_ObQAvUetbtgdxRCbW8nMXo2jw&oe=65A38580&_nc_sid=a545da, 16, 3,"[' Caballos en el camino.\n\n#primavera #spring #udaberria #naturaleza #nature #naturephotography #naturelovers #natureshots #naturephotographer #tree #trees #forest #forestphotography #treesofinstagram #treeoflife #luz #light #horse #horses #horsesofinstagram #horselover #horselife #gaztelu #montesdevitoria #mendiak #landscape #landscapephotography #landscapelovers #landscapes #landscape_captures', ' korfubolta', ' PostLocation(id=183893175764268']", gaztelu, 42.80609, -2.67012,2832254711001484937
,183748614,<Profile pilarvaya82 (183748614)>,2022-08-08_23-13-50,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/298097365_144351881611910_8579338923912483962_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE1OTcuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YbLc_5WdsAsAX9sZm4K&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkwMDU1NTkwNzcwOTczMDY0NA%3D%3D.2-ccb7-5&oh=00_AfAORZ8ZHoWN5RFWQ22jdPYWm5QCaA16j_fFaLkJc1EVvQ&oe=65A9F5B4&_nc_sid=a545da, 19, 0,"[' Islas Canarias 2022 #natacionsincronizada #babyjimena', ' pilarvaya82', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2900555907709730644
,53880995324,<Profile casualshots_by.mrz (53880995324)>,2022-09-01_16-00-54,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/302239925_830979114729404_133027908936712085_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-Viq_bj9SYQAX9zU97Y&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjkxNzczMjYyMjU0OTYxNTI1OQ%3D%3D.2-ccb7-5&oh=00_AfDlp4Nmex_g40G162yPxzh91-udtgpzvUA_S7BuMn81sg&oe=65A9BDF1&_nc_sid=a545da, 23, 0,"[' ', ' casualshots_by.mrz', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2917732622549615259
,22384328023,<Profile impactrail_extreme (22384328023)>,2022-04-29_16-45-39,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/279576975_1342087536288787_790099699278302435_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5A2Bg5obHgEAX9cPiqr&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgyNzE1ODE3OTE4NDM5NzUxNA%3D%3D.2-ccb7-5&oh=00_AfC4bLNl7p66c03lpESsPTz8_4AK1tVftP3Inpvg1eWBpA&oe=65AA29A9&_nc_sid=a545da, 6, 0,"[' Triatlon Bahía de Gando', ' impactrail_extreme', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2827158179184397514
,247673390,<Profile ivercam99 (247673390)>,2022-08-06_14-59-40,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/297389762_1453614585154905_4179946100980240316_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDczNS5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BQ-leY5jpDEAX8-dGgI&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg5ODg1NzYzNTEwOTYzNDM0Mg%3D%3D.2-ccb7-5&oh=00_AfBRK3N8efTjH3mte7g874gs851eiNXVlwaMVIELeUCFBw&oe=65A8FCF7&_nc_sid=a545da, 92, 1,"[' Suerte qué tienen algunos de poder venir cuando quieren', ' ivercam99', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2898857635109634342
,283691208,<Profile merylunares (283691208)>,2022-06-11_18-26-21,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/286803029_432169348433442_5620875102673393900_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DKX7OnkeGsUAX959bJv&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg1ODM3NDIwNTE1ODg0OTM3OQ%3D%3D.2-ccb7-5&oh=00_AfDPjNxYhdfn0ugvZlwrbJMf9lt42sy4wayr4f_NpWfDHQ&oe=65AA4564&_nc_sid=a545da, 55, 32,"[' 29 años juntos!\nMuchos momentos para recordar .\nAños que dan para mucho !!!\nLo mejor de unir nuestras vidas fue sin duda alguna tener hijos!\n@_anacorona y @robertocorona5 \n#aniversariodeboda #mishijosmivida #nosingando', ' merylunares', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2858374214369437657
,283691208,<Profile merylunares (283691208)>,2022-07-09_15-42-23,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/292763200_121842407054813_95235206140826721_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE1MDQuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=oTjdJTPkI-sAX-aT6M-&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg3ODU4NTQwOTE5Mzk2NzcwNA%3D%3D.2-ccb7-5&oh=00_AfAikPSRYMtSlab7dgEsGmznsUL0rDXrGKoqTim1FFO_fw&oe=65A968E0&_nc_sid=a545da, 29, 2,"[' Días bonitos en Gando !', ' merylunares', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2878585409193967704
,283691208,<Profile merylunares (283691208)>,2022-05-08_17-00-47,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/280145439_147931784461855_8971713787107577067_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ss5UxXnRjJEAX-VzSY2&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=MjgzMzY4ODc3NDkwMzU0OTkwNQ%3D%3D.2-ccb7-5&oh=00_AfBgZnWLUr1bRm5Cc-P9nP2W81RmbeXW5TEo7rq7s56D3A&oe=65A9F4A6&_nc_sid=a545da, 18, 0,"[' Hoy tras la pandemia y la retirada de mascarilla vuelvo a mi playa favorita. \nCaminando por su orilla recogiendo caracolas y viendo a los  niños jugar con sus padres…he recordado lo feliz que siempre fui aquí con mi familia. Mis embarazos a la orilla de estas aguas cristalinas ', 'los primeros chapuzones', 'cumpleaños', 'días mágicos en la Playa de Gando . \n#solymar #recuerdosdeunavida #anhelosdelcorazón', ' merylunares', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2833688774903549905
,10399020827,<Profile josemarisaza (10399020827)>,2022-10-14_16-13-28,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/311487869_177969594804933_2857745776210044791_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=olKJyjzqtCIAX-cIWF1&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjk0ODkwNDMwMTU3ODU0MjAxNQ%3D%3D.2-ccb7-5&oh=00_AfD0-LPEhgFTAF7b1kE-JJZ4oV9ZcAYCO1t2xW7oXsRDuA&oe=65A90CF6&_nc_sid=a545da, 154, 6,"[' 🏝️', ' josemarisaza', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2948904305991037305
,310688354,<Profile beaburciaga (310688354)>,2022-06-09_18-55-55,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/287036096_2148092875367919_7403909013269607479_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDg2MS5zZHIifQ&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Pu3uOtn6NzMAX-2rpu_&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg1NjkzOTU1MDUxMzc2Njg1MA%3D%3D.2-ccb7-5&oh=00_AfDoWMhO5mPBoYkE1s2xi_kehCViNjDD4IFnWimcuxXeVw&oe=65A9125E&_nc_sid=a545da, 32, 0,"[' Un objetivo más ✅ y una vez más juntos 👣🖤', ' beaburciaga', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2856939550513766850
,2034146463,<Profile lauuwater (2034146463)>,2022-06-05_09-46-07,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/285656558_1078352129771649_6887095483648128375_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=k0nGGOR6lO4AX8F5Qbd&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg1Mzc2MzcxOTA4ODg3NTU4OQ%3D%3D.2-ccb7-5&oh=00_AfBoGLiTNVS-5a-tlCfhd3lo8-Y6gn2O3aaOtfUtN80syA&oe=65A90B23&_nc_sid=a545da, 90, 5,"[' Gran experiencia con la selección cadete de Triatlón de Lanzarote en el Campeonato Canario de Triatlón en Edad Escolar que consiguieron hacerse con el podium completo en categoría masculina y el primer puesto en categoría femenina\n\nMuchas gracias por las buenas conversaciones @frandelgadolanzarote y los aprendizajes de @lionelmoralesgonzalez y Juan Jesús para todos\n\n#swimming #swim #natación #natacion #natacionmaster #mastersswimming #swimcoach #swimtrainer #swimtraining #swimlife #swimmer #swimmerlife #swimmingpool  #swimtechnique #tecnicanatacion #openwater #aguasabiertas #triatlon  #triathlon #swimlessons #instaswim #justkeepswimming\n #lanzarote #canaryislands #canarias  #islascanarias #ctocanariastriatlon #seleccionlanzarote', ' lauuwater', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2853763723820115412
,46479761454,<Profile cicloteam_triator (46479761454)>,2022-06-05_15-12-31,https://scontent-bcn1-1.cdninstagram.com/v/t51.2885-15/285901344_771426600933643_4150141142374123465_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bcn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_cZeQalKH4gAX8smEHA&edm=AFoqvFcBAAAA&ccb=7-5&ig_cache_key=Mjg1MzkyNzk5Nzg4NzY3ODIwOA%3D%3D.2-ccb7-5&oh=00_AfApS4q27uVUaEASS4ssXHlK90N-Fi38ttMdjv7_LPSYTA&oe=65AA5180&_nc_sid=a545da, 56, 0,"[' La escuela y parte del equipo adulto de Triator ayer estuvieron disfrutando de un triatlón muy divertido en la bahía de Gando.\nEnhorabuena a todos 💚💛💚', ' cicloteam_triator', ' PostLocation(id=869813889807592']", bahia-de-gando, 27.9356930969, -15.3743913564,2853928007358442557
